i l l u s o r y	I ' l u s @ r I	I0 l u1 s x0 r i0
i l l u s t r a t e	' I l @ s t r 1 t	I1 l x0 s t r e2 t
i l l u s t r a t i o n	""" I l @ s ' t r 1 S H"	I2 l x0 s t r e1 S x n
i l l u s t r a t i v e	' I l @ s t r @ t I v	I0 l ^1 s t r x0 t I0 v
i l l u s t r i o u s	I ' l V s t r 7 s	I0 l ^1 s t r i0 x0 s
i m a g e	' I m I _	I1 m I0 J
i m a g i n a b l e	I ' m { _ I n @ b P	I0 m @1 J x0 n x0 b L
i m a g i n a r y	I ' m { _ I n @ r I	I0 m @1 J x0 n E2 r i0
i m a g i n a t i o n	"I "" m { _ I ' n 1 S H"	I0 m @2 J x0 n e1 S x n
i m a g i n e	I ' m { _ I n	I0 m @1 J x0 n
i m b a l a n c e	""" I m ' b { l @ n s"	I1 m b @1 l x0 n s
i m b e c i l i t y	""" I m b I ' s I l @ t I"	I2 m b x0 s I1 l x0 t i0
i m b i b e	I m ' b 2 b	I0 m b A1 b
i m i t a b l e	' I m I t @ b P	I1 m x0 t x0 b L
i m i t a t e	' I m I t 1 t	I1 m x0 t e2 t
i m i t a t i o n	""" I m I ' t 1 S H"	I2 m x0 t e1 S x n
i m i t a t i v e	' I m I t @ t I v	I1 m x0 t e2 t I0 v
i m m a c u l a t e	I ' m { k j U l U t	I0 m @1 k Y0 l x0 t
i m m a n e n t	' I m @ n @ n t	I1 m x0 n x0 n t
i m m e a s u r a b l e	I ' m E Z @ r @ b P	I1 m E1 Z x0 r x0 b L
i m m e d i a c y	I ' m i d j @ s I	I0 m i1 d i0 x0 s i0
i m m e d i a t e	I ' m i d j @ t	I0 m i1 d i0 x0 t
i m m e m o r i a l	""" I m I ' m $ r 7 l"	I2 m x0 m o1 r i0 L
i m m e r s e	I ' m 3 s	I0 m R s
i m m e r s i o n	I ' m 3 S H	I0 m R Z x n
i m m i g r a n t	' I m I g r @ n t	I1 m I0 g r x0 n t
i m m i g r a t i o n	""" I m I ' g r 1 S H"	I2 m x0 g r e1 S x n
i m m i n e n t	' I m I n @ n t	I1 m x0 n x0 n t
i m m o b i l i t y	""" I m 5 ' b I l @ t I"	I2 m o0 b I1 l x0 t i0
i m m o b i l i z e	I ' m 5 b I l 2 z	I0 m o1 b x0 l A2 z
i m m o d e r a t e	I ' m Q d @ r @ t	I1 m a1 d x0 r x0 t
i m m o d e s t	I ' m Q d I s t	I1 m a1 d x0 s t
i m m o l a t e	' I m 5 l 1 t	I1 m x0 l e2 t
i m m o r a l	I ' m Q r @ l	I1 m c1 r L
i m m o r t a l	I ' m $ t P	I1 m c1 r t L
i m m o v a b l e	I ' m u v @ b P	I1 m u1 v x0 b L
i m m o v a b l y	I ' m u v @ b l I	I1 m u1 v x0 b l i0
i m m u n e	I ' m j u n	I0 m Y1 n
i m m u n i z e	' I m j u n 2 z	I1 m Y0 n A2 z
i m m u r e	I ' m j 9 R	I0 m Y1 r
i m m u t a b i l i t y	"I "" m j u t @ ' b I l @ t I"	I2 m Y2 t x0 b I1 l x0 t i0
i m m u t a b l e	I ' m j u t @ b P	I1 m Y1 t x0 b L
i m m u t a b l y	I ' m j u t @ b l I	I1 m Y1 t x0 b l i0
i m p	' I m p	I1 m p
i m p a c t	' I m p { k t	I0 m p @1 k t
i m p a c t	' I m p { k t	I1 m p @2 k t
i m p a c t	I m ' p { k t	I0 m p @1 k t
i m p a c t	I m ' p { k t	I1 m p @2 k t
i m p a c t e d	I m ' p { k t I d	I0 m p @1 k t x0 d
i m p a i r	I m ' p 8 R	I0 m p @1 r
i m p a l e	I m ' p 1 l	I0 m p e1 l
i m p a l p a b l e	I m ' p { l p @ b P	I1 m p @1 l p x0 b L
i m p a r t i a l	I m ' p # S P	I1 m p a1 r S L
i m p a r t i a l i t y	""" I m "" p # S I ' { l @ t I"	I2 m p a2 r S i0 @1 l x0 t i0
i m p a r t i a l l y	I m ' p # S @ l I	I1 m p a1 r S x0 l i0
i m p a s s a b l e	I m ' p # s @ b P	I1 m p @1 s x0 b L
i m p a s s e	{ m ' p # s	I1 m p @2 s
i m p a s s i o n e d	I m ' p { S H d	I0 m p @1 S x n d
i m p a s s i v e	I m ' p { s I v	I1 m p @1 s I0 v
i m p a s s i v i t y	""" I m p { ' s I v @ t I"	I2 m p @2 s I1 v x0 t i0
i m p a t i e n c e	I m ' p 1 S H s	I1 m p e1 S x0 n s
i m p a t i e n t	I m ' p 1 S H t	I1 m p e1 S x0 n t
i m p e c c a b l e	I m ' p E k @ b P	I1 m p E1 k x0 b L
i m p e c u n i o u s	""" I m p I ' k j u n j @ s"	I2 m p I0 k Y1 n y0 x s
i m p e d i m e n t	I m ' p E d I m @ n t	I0 m p E1 d x0 m x0 n t
i m p e d i m e n t a	"I m "" p E d I ' m E n t @"	I0 m p E2 d x0 m E1 n t x0
i m p e l	I m ' p E l	I0 m p E1 l
i m p e n i t e n t	I m ' p E n I t @ n t	I1 m p E1 n x0 t x0 n t
i m p e r a t i v e	I m ' p E r @ t I v	I0 m p E1 r x0 t I0 v
i m p e r c e p t i b l e	""" I m p @ ' s E p t @ b P"	I2 m p R s E1 p t x0 b L
i m p e r f e c t i o n	""" I m p @ ' f E k S H"	I2 m p R f E1 k S x n
i m p e r i a l	I m ' p 7 r 7 l	I0 m p I1 r i0 L
i m p e r i a l i s t i c	"I m "" p 7 r 7 ' l I s t I k"	I2 m p I2 r i0 x0 l I1 s t I0 k
i m p e r i o u s	I m ' p 7 r 7 s	I0 m p I1 r i0 x0 s
i m p e r m a n e n t	""" I m ' p 3 m @ n @ n t"	I1 m p R m x0 n x0 n t
i m p e r s o n a t e	I m ' p 3 s @ n 1 t	I0 m p R s N e2 t
i m p e r s o n a t i o n	"I m "" p 3 s @ ' n 1 S H"	I2 m p R s N e1 S x n
i m p e r s o n a t o r	I m ' p 3 s @ n 1 t @ R	I0 m p R s N e2 t R
i m p e r t i n e n t	I m ' p 3 t I n @ n t	I1 m p R t N x0 n t
i m p e r t u r b a b l e	""" I m p @ ' t 3 b @ b P"	I2 m p R t R b x0 b L
i m p e r v i o u s	I m ' p 3 v j @ s	I1 m p R v i0 x0 s
i m p e t i g o	""" I m p I ' t 2 g 5"	I2 m p x0 t i1 g o0
i m p e t u o s i t y	"I m "" p E t j U ' Q s @ t I"	I2 m p E2 C u0 a1 s x0 t i0
i m p e t u o u s	I m ' p E J 9 s	I0 m p E1 C Y0 x0 s
i m p i e t y	I m ' p 2 @ t I	I1 m p A1 x0 t i0
i m p i o u s	' I m p 7 s	I1 m p i0 x0 s
i m p i s h	' I m p I S	I1 m p I0 S
i m p l a c a b l e	I m ' p l { k @ b P	I1 m p l @1 k x0 b L
i m p l a n t	I m ' p l # n t	I0 m p l @1 n t
i m p l e m e n t	' I m p l I m @ n t	I1 m p l x0 m x0 n t
i m p l e m e n t	' I m p l I m E n t	I1 m p l x0 m x0 n t
i m p l i c a t e	' I m p l I k 1 t	I1 m p l x0 k e2 t
i m p l i c a t i o n	""" I m p l I ' k 1 S H"	I2 m p l x0 k e1 S x n
i m p l i c i t	I m ' p l I s I t	I0 m p l I1 s x0 t
i m p l o d e	I m ' p l 5 d	I0 m p l o1 d
i m p l o r e	I m ' p l $ R	I0 m p l o1 r
i m p l y	I m ' p l 2	I0 m p l A1
i m p o l i t i c	I m ' p Q l @ t I k	I1 m p a1 l x0 t I2 k
i m p o n d e r a b l e	I m ' p Q n d @ r @ b P	I1 m p a1 n d x0 r x0 b L
i m p o r t	' I m p $ t	I0 m p o1 r t
i m p o r t	' I m p $ t	I1 m p o2 r t
i m p o r t	I m ' p $ t	I1 m p o2 r t
i m p o r t a n c e	I m ' p $ t H s	I0 m p c1 r t N s
i m p o r t u n a t e	I m ' p $ t j U n @ t	I0 m p c1 r C x0 n x0 t
i m p o r t u n e	I m ' p $ t j u n	I2 m p R t Y1 n
i m p o s e	I m ' p 5 z	I0 m p o1 z
i m p o s i t i o n	""" I m p @ ' z I S H"	I2 m p x0 z I1 S x n
i m p o s s i b i l i t y	"I m "" p Q s @ ' b I l @ t I"	I2 m p a2 s x0 b I1 l x0 t i0
i m p o s s i b l y	I m ' p Q s @ b l I	I1 m p a1 s x0 b l i0
i m p o s t u r e	I m ' p Q s J @ R	I0 m p a1 s C R
i m p o t e n t	' I m p @ t @ n t	I1 m p x0 t x0 n t
i m p o u n d	I m ' p 6 n d	I0 m p W1 n d
i m p o v e r i s h	I m ' p Q v @ r I S	I0 m p a1 v x0 r I0 S
i m p r a c t i c a l	I m ' p r { k t I k P	I1 m p r @1 k t I0 k L
i m p r e c a t i o n	""" I m p r I ' k 1 S H"	I2 m p r I0 k e1 S x n
i m p r e g n a b i l i t y	"I m "" p r E g n @ ' b I l @ t I"	I2 m p r E2 g n x0 b I1 l x0 t i0
i m p r e g n a b l e	I m ' p r E g n @ b P	I0 m p r E1 g n x0 b L
i m p r e g n a t e	' I m p r E g n 1 t	I0 m p r E1 g n e2 t
i m p r e s a r i o	""" I m p r I ' s # r I 5"	I2 m p r x0 s a1 r i0 o2
i m p r e s s	' I m p r E s	I0 m p r E1 s
i m p r e s s	' I m p r E s	I1 m p r E2 s
i m p r e s s	I m ' p r E s	I0 m p r E1 s
i m p r e s s	I m ' p r E s	I1 m p r E2 s
i m p r e s s i o n	I m ' p r E S H	I0 m p r E1 S x n
i m p r e s s i v e	I m ' p r E s I v	I0 m p r E1 s I0 v
i m p r i m a t u r	""" I m p r I ' m 1 t @ R"	I2 m p r x0 m a1 t R
i m p r i n t	I m ' p r I n t	I0 m p r I1 n t
i m p r i n t	I m ' p r I n t	I1 m p r I2 n t
i m p r i s o n	I m ' p r I z H	I0 m p r I1 z N
i m p r o b a b i l i t y	"I m "" p r Q b @ ' b I l I t I"	I2 m p r a2 b x0 b I1 l x0 t i0
i m p r o b a b l y	I m ' p r Q b @ b l I	I1 m p r a1 b x0 b l i0
i m p r o m p t u	I m ' p r Q m p t j u	I0 m p r a1 m p t Y0
i m p r o p r i e t y	""" I m p r @ ' p r 2 @ t I"	I2 m p r x0 p r A1 x0 t i0
i m p r o v e	I m ' p r u v	I0 m p r u1 v
i m p r o v i d e n t	I m ' p r Q v I d @ n t	I1 m p r a1 v x0 d x0 n t
i m p r o v i s a t i o n	""" I m p r @ v 2 ' z 1 S H"	I0 m p r a2 v x0 z e1 S x n
i m p r o v i s e	' I m p r @ v 2 z	I2 m p r x0 v A1 z
i m p r u d e n t	I m ' p r u d @ n t	I1 m p r u1 d N t
i m p u d e n t	' I m p j U d @ n t	I1 m p Y0 d x0 n t
i m p u g n	I m ' p j u n	I0 m p Y1 n
i m p u l s i o n	I m ' p V l S H	I0 m p ^1 l S x n
i m p u n i t y	I m ' p j u n @ t I	I0 m p Y1 n x0 t i0
i m p u t a t i o n	""" I m p j u ' t 1 S H"	I2 m p Y0 t e1 S x n
i n	' I n	I1 n
i n a b i l i t y	""" I n @ ' b I l @ t I"	I2 n x0 b I1 l x0 t i0
i n a c c e s s i b l e	""" I n { k ' s E s @ b P"	I2 n I0 k s E1 s x0 b L
i n a c t i v a t e	I n ' { k t I v 1 t	I1 n @1 k t x0 v e2 t
i n a d e q u a t e	I n ' { d I k w @ t	I1 n @1 d I0 k w0 x t
i n a l i e n a b l e	I n ' 1 l j @ n @ b P	I1 n e1 l y0 x n x0 b L
i n a m o r a t a	"I n "" { m @ ' r # t @"	I0 n @2 m x0 r a1 t x0
i n a n e	I n ' 1 n	I0 n e1 n
i n a p p r e c i a b l e	""" I n @ ' p r i S @ b P"	I2 n x0 p r i1 S x0 b L
i n a r t i c u l a t e	""" I n # ' t I k j U l @ t"	I2 n a0 r t I1 k Y0 l x0 t
i n a t t e n t i o n	""" I n @ ' t E n S H"	I2 n x0 t E1 n C x n
i n a u g u r a l	I ' n $ g j U r @ l	I0 n c1 g y0 r L
i n a u g u r a l	I n ' $ g j U r @ l	I0 n c1 g y0 r L
i n b o a r d	' I n b $ d	I1 n b o2 r d
i n b o u n d	' I n b 6 n d	I1 n b W2 n d
i n b r e d	""" I n ' b r E d"	I1 n b r E1 d
i n b r e e d i n g	"' I n "" b r i d I N"	I1 n b r i2 d I0 G
i n b r e e d i n g	""" I n ' b r i d I N"	I1 n b r i2 d I0 G
i n c a l c u l a b l e	I n ' k { l k j U l @ b P	I1 n k @1 l k Y0 l x0 b L
i n c a n d e s c e n t	""" I n k { n ' d E s H t"	I2 n k x0 n d E1 s N t
i n c a n t a t i o n	""" I n k { n ' t 1 S H"	I2 n k @2 n t e1 S x n
i n c a p a b i l i t y	"I n "" k 1 p @ ' b I l @ t I"	I2 n k e2 p x0 b I1 l x0 t i0
i n c a p a b l e	I n ' k 1 p @ b P	I1 n k e1 p x0 b L
i n c a p a c i t a t e	""" I n k @ ' p { s I t 1 t"	I2 n k x0 p @1 s x0 t e2 t
i n c a p a c i t y	""" I n k @ ' p { s @ t I"	I2 n k x0 p @1 s x0 t i0
i n c a r n a t e	I n ' k # n 1 t	I0 n k a1 r n x0 t
i n c a r n a t i o n	""" I n k # ' n 1 S H"	I2 n k a2 r n e1 S x n
i n c e n d i a r y	I n ' s E n d j @ r I	I0 n s E1 n d i0 E2 r i0
i n c e n s e	' I n s E n s	I0 n s E1 n s
i n c e n s e	I n ' s E n s	I0 n s E1 n s
i n c e n s e	I n ' s E n s	I1 n s E2 n s
i n c e n t i v e	I n ' s E n t I v	I0 n s E1 n t I0 v
i n c e p t i o n	I n ' s E p S H	I0 n s E1 p S x n
i n c e r t i t u d e	I n ' s 3 t I t j u d	I1 n s R t x0 t Y2 d
i n c e s s a n t	I n ' s E s H t	I1 n s E1 s N t
i n c e s t	' I n s E s t	I1 n s E2 s t
i n c e s t u o u s	I n ' s E s t j 9 s	I0 n s E1 s C Y0 x0 s
i n c h	' I n J	I1 n C
i n c h o a t e	' I n k 5 1 t	I0 n k o1 x0 t
i n c i d e n c e	' I n s I d @ n s	I1 n s x0 d x0 n s
i n c i d e n t a l	""" I n s I ' d E n t P"	I2 n s x0 d E1 n t L
i n c i n e r a t e	I n ' s I n @ r 1 t	I0 n s I1 n x0 r e2 t
i n c i p i e n t	I n ' s I p 7 n t	I0 n s I1 p i0 x0 n t
i n c i s e	I n ' s 2 z	I0 n s A1 z
i n c i s i o n	I n ' s I Z H	I0 n s I1 Z x n
i n c i s i v e	I n ' s 2 s I v	I0 n s A1 s I0 v
i n c i s o r	I n ' s 2 z @ R	I0 n s A1 z R
i n c i t e	I n ' s 2 t	I0 n s A1 t
i n c l i n a t i o n	""" I n k l I ' n 1 S H"	I2 n k l x0 n e1 S x n
i n c l i n e	I n ' k l 2 n	I1 n k l A2 n
i n c l u d e	I n ' k l u d	I0 n k l u1 d
i n c l u s i o n	I n ' k l u Z H	I0 n k l u1 Z x n
i n c o g n i t o	""" I n k Q g ' n i t 5"	I2 n k a2 g n i1 t o0
i n c o h e r e n t	""" I n k 5 ' h 7 r @ n t"	I2 n k o0 h I1 r x0 n t
i n c o m e	' I N k V m	I1 n k ^2 m
i n c o m i n g	"' I n "" k V m I N"	I1 n k ^2 m I0 G
i n c o m m e n s u r a t e	""" I n k @ ' m E n S @ r @ t"	I2 n k x0 m E1 n s x0 r x0 t
i n c o m m o d e	""" I n k @ ' m 5 d"	I2 n k x0 m o1 d
i n c o m m u n i c a b l e	""" I n k @ ' m j u n I k @ b P"	I2 n k x0 m Y1 n I0 k x0 b L
i n c o m p a t i b i l i t y	""" I n k @ m "" p { t @ ' b I l @ t I"	I2 n k x0 m p @2 t x0 b I1 l x0 t i0
i n c o m p a t i b l e	""" I n k @ m ' p { t @ b P"	I2 n k x0 m p @1 t x0 b L
i n c o m p l e t e	""" I n k @ m ' p l i t"	I2 n k x0 m p l i1 t
i n c o m p r e h e n s i b l e	"I n "" k Q m p r I ' h E n s @ b P"	I2 n k a2 m p r i0 h E1 n s x0 b L
i n c o m p r e s s i b l e	""" I n k @ m ' p r E s @ b P"	I2 n k x0 m p r E1 s x0 b L
i n c o n g r u i t y	""" I n k Q N ' g r u @ t I"	I2 n k x0 n g r u1 x0 t i0
i n c o n g r u o u s	I n ' k Q N g r 9 s	I1 n k a1 G g r Y0 x0 s
i n c o n g r u o u s l y	I n ' k Q N g r 9 s l I	I1 n k a1 G g r Y0 x0 s l i0
i n c o n s e q u e n t i a l	""" I n k Q n s I ' k w E n S P"	I2 n k a2 n s x0 k w1 E n C L
i n c o n s i d e r a b l e	""" I n k @ n ' s I d @ r @ b P"	I2 n k x0 n s I1 d R x0 b L
i n c o n s i d e r a t e	""" I n k @ n ' s I d @ r @ t"	I2 n k x0 n s I1 d x0 r x0 t
i n c o n s o l a b l e	""" I n k @ n ' s 5 l @ b P"	I2 n k x0 n s o1 l x0 b L
i n c o n s p i c u o u s	""" I n k @ n ' s p I k j 9 s"	I2 n k x0 n s p I1 k Y0 x0 s
i n c o n s t a n t	I n ' k Q n s t @ n t	I1 n k a1 n s t x0 n t
i n c o n t e s t a b l e	""" I n k @ n ' t E s t @ b P"	I2 n k x0 n t E1 s t x0 b L
i n c o n t r o v e r t i b l e	""" I n k Q n t r @ ' v 3 t @ b P"	I2 n k a2 n t r x0 v R t x0 b L
i n c o n v e n i e n c e	""" I n k @ n ' v i n j @ n s"	I2 n k x0 n v i1 n y0 x n s
i n c o r p o r a t e	I n ' k $ p @ r 1 t	I0 n k c1 r p x0 r e2 t
i n c o r p o r a t e	I n ' k $ p @ r @ t	I0 n k c1 r p x0 r e2 t
i n c o r p o r a t i o n	"I n "" k $ p @ ' r 1 S H"	I2 n k c2 r p x0 r e1 S x n
i n c o r p o r e a l	""" I n k $ ' p $ r 7 l"	I2 n k c0 r p o1 r i0 L
i n c o r r e c t	""" I n k @ ' r E k t"	I2 n k x0 r E1 k t
i n c o r r i g i b i l i t y	"I n "" k Q r I _ @ ' b I l @ t I"	I2 n k c2 r x0 J x0 b I1 l x0 t i0
i n c o r r u p t i b i l i t y	""" I n k @ "" r V p t @ ' b I l @ t I"	I2 n k x0 r x2 p t x0 b I1 l x0 t i0
i n c o r r u p t i b l e	""" I n k @ ' r V p t @ b P"	I2 n k x0 r ^1 p t x0 b L
i n c r e a s e	' I n k r i s	I0 n k r i1 s
i n c r e a s e	' I n k r i s	I1 n k r i2 s
i n c r e a s e	I n ' k r i s	I0 n k r i1 s
i n c r e a s e	I n ' k r i s	I1 n k r i2 s
i n c r e d i b i l i t y	"I n "" k r E d I ' b I l @ t I"	I2 n k r E2 d x0 b I1 l x0 t i0
i n c r e d i b l e	I n ' k r E d @ b P	I1 n k r E1 d x0 b L
i n c r e d i b l y	I n ' k r E d @ b l I	I1 n k r E1 d x0 b l i0
i n c r e d u l i t y	""" I n k r I ' d j u l @ t I"	I2 n k r I0 d Y1 l x0 t i0
i n c r e d u l o u s	I n ' k r E d j U l @ s	I1 n k r E1 J x0 l x0 s
i n c r e d u l o u s l y	I n ' k r E d j U l @ s l I	I1 n k r E1 J x0 l x0 s l i0
i n c r e m e n t	' I n k r I m @ n t	I1 G k r x0 m x0 n t
i n c r i m i n a t e	I n ' k r I m I n 1 t	I0 n k r I1 m x0 n e2 t
i n c u b a t e	' I n k j U b 1 t	I1 G k Y0 b e2 t
i n c u b a t o r	' I n k j U b 1 t @ R	I1 G k Y0 b e2 t R
i n c u b u s	' I N k j U b @ s	I1 G k Y0 b x0 s
i n c u l c a t e	' I n k V l k 1 t	I0 n k ^1 l k e2 t
i n c u l c a t i o n	""" I n k V l ' k 1 S H"	I2 n k ^2 l k e1 S x n
i n c u l p a t e	' I n k V l p 1 t	I0 n k ^1 l p e2 t
i n c u m b e n c y	I n ' k V m b @ n s I	I0 n k ^1 m b x0 n s i0
i n c u m b e n t	I n ' k V m b @ n t	I0 n k ^1 m b x0 n t
i n c u r	I n ' k 3 R	I0 n k R
i n c u r a b i l i t y	"I n "" k j 9 r @ ' b I l @ t I"	I2 n k Y2 r x0 b I1 l x0 t i0
i n c u r a b l e	I n ' k j 9 r @ b P	I1 n k Y1 r x0 b L
i n c u r i o u s	I n ' k j 9 r 7 s	I1 n k Y1 r i0 x0 s
i n c u r s i o n	I n ' k 3 S H	I0 n k R Z x n
i n d e b t e d	I n ' d E t I d	I0 n d E1 t x0 d
i n d e c e n t	I n ' d i s H t	I1 n d i1 s N t
i n d e c i p h e r a b l e	""" I n d I ' s 2 f @ r @ b P"	I2 n d I0 s A1 f x0 r x0 b L
i n d e c i s i o n	""" I n d I ' s I Z H"	I2 n d I0 s I1 Z x n
i n d e c i s i v e	""" I n d I ' s 2 s I v"	I2 n d I0 s A1 s I0 v
i n d e c o r o u s	I n ' d E k @ r @ s	I1 n d E1 k x0 r x0 s
i n d e e d	I n ' d i d	I0 n d i1 d
i n d e f a t i g a b l e	""" I n d I ' f { t I g @ b P"	I2 n d I0 f @1 t I0 g x0 b L
i n d e f e a s i b l e	""" I n d I ' f i z @ b P"	I2 n d I0 f i1 z x0 b L
i n d e f i n a b l e	""" I n d I ' f 2 n @ b P"	I2 n d I0 f A1 n x0 b L
i n d e f i n i t e	I n ' d E f I n @ t	I1 n d E1 f x0 n x0 t
i n d e l i b l e	I n ' d E l @ b P	I0 n d E1 l x0 b L
i n d e l i c a t e	I n ' d E l I k @ t	I1 n d E1 l I0 k x0 t
i n d e n t	' I n d E n t	I0 n d E1 n t
i n d e n t u r e	I n ' d E n J @ R	I0 n d E1 n C R
i n d e p e n d e n c e	""" I n d I ' p E n d @ n s"	I2 n d x0 p E1 n d x0 n s
i n d e p e n d e n t	""" I n d I ' p E n d @ n t"	I2 n d x0 p E1 n d x0 n t
i n d e s c r i b a b l e	""" I n d I ' s k r 2 b @ b P"	I2 n d I0 s k r A1 b x0 b L
i n d e s t r u c t i b i l i t y	""" I n d I s "" t r V k t @ ' b I l @ t I"	I2 n d I0 s t r x2 k t x0 b I1 l x0 t i0
i n d e s t r u c t i b l e	""" I n d I s ' r V k t @ b P"	I2 n d I0 s t r ^1 k t x0 b L
i n d e t e r m i n a t e	""" I n d I ' t 3 m I n @ t"	I2 n d I0 t R m x0 n x0 t
i n d i a n	' I n d j @ n	I1 n d i0 x0 n
i n d i c a t e	' I n d I k 1 t	I1 n d x0 k e2 t
i n d i c a t i o n	""" I n d I ' k 1 S H"	I2 n d x0 k e1 S x n
i n d i c a t i v e	I n ' d I k @ t I v	I0 n d I1 k x0 t I0 v
i n d i c a t o r	' I n d I k 1 t @ R	I1 n d x0 k e2 t R
i n d i c t	I n ' d 2 t	I0 n d A1 t
i n d i g e n t	' I n d I _ @ n t	I1 n d I0 J x0 n t
i n d i g e s t i b l e	""" I n d I ' _ E s t @ b P"	I2 n d A0 J E1 s t x0 b L
i n d i g n a n t	I n ' d I g n @ n t	I0 n d I1 g n x0 n t
i n d i g n a t i o n	""" I n d I g ' n 1 S H"	I2 n d I0 g n e1 S x n
i n d i g n i t y	I n ' d I g n @ t I	I0 n d I1 g n x0 t i0
i n d i g o	' I n d I g 5	I1 n d I0 g o2
i n d i r e c t	""" I n d I ' r E k t"	I2 n d x0 r E1 k t
i n d i s c r e e t	""" I n d I s ' k r i t"	I2 n d I0 s k r i1 t
i n d i s c r i m i n a t e	""" I n d I ' s k r I m I n @ t"	I2 n d I0 s k r I1 m x0 n x0 t
i n d i s p e n s a b i l i t y	""" I n d I s "" p E n s @ ' b I l @ t I"	I2 n d I0 s p E2 n s x0 b I1 l x0 t i0
i n d i s p e n s a b l e	""" I n d I s ' p E n s @ b P"	I2 n d I0 s p E1 n s x0 b L
i n d i s p o s e d	""" I n d I s ' p 5 z d"	I2 n d I0 s p o1 z d
i n d i s p o s i t i o n	""" I n d I s p @ ' z I S H"	I2 n d I2 s p x0 z I1 S x n
i n d i s p u t a b l e	""" I n d I s ' p j u t @ b P"	I2 n d I0 s p Y1 t x0 b L
i n d i s s o l u b l e	""" I n d I ' s Q l j U b P"	I2 n d I0 s a1 l Y0 b L
i n d i s t i n c t	""" I n d I ' t I N k t"	I2 n d I0 s t I1 G k t
i n d i v i d u a l	""" I n d I ' v I _ 9 l"	I2 n d x0 v I1 J Y0 x0 l
i n d i v i d u a l i t y	""" I n d I "" v I _ U ' { l @ t I"	I2 n d x0 v I2 J u0 @1 l x0 t i0
i n d i v i s i b l e	""" I n d I ' v I z @ b P"	I2 n d x0 v I1 z x0 b L
i n d o c t r i n a t e	I n ' d Q k t r I n 1 t	I0 n d a1 k t r x0 n e2 t
i n d o c t r i n a t i o n	"I n "" d Q k t r I ' n 1 S H"	I2 n d a2 k t r x0 n e1 S x n
i n d o l e n t	' I n d @ l @ n t	I1 n d x0 l x0 n t
i n d o m i t a b l e	I n ' d Q m I t @ b P	I0 n d a1 m x0 t x0 b L
i n d o n e s i a n	""" I n d 5 ' n i z j @ n"	I2 n d x0 n i1 Z x n
i n d o o r s	""" I n ' d $ z"	I0 n d o1 r z
i n d u b i t a b l e	I n ' d j u b I t @ b P	I1 n d Y1 b x0 t x0 b L
i n d u c e	I n ' d j u s	I0 n d Y1 s
i n d u c t	I n ' d V k t	I0 n d ^1 k t
i n d u c t i v e	I n ' d V k t I v	I0 n d ^1 k t I0 v
i n d u l g e n c e	I n ' d V l _ @ n s	I0 n d ^1 l J x0 n s
i n d u s t r i a l	I n ' d V s t r 7 l	I0 n d ^1 s t r i0 L
i n d u s t r i a l i z a t i o n	"I n "" d V s t r 7 l 2 ' z 1 S H"	I0 n d x2 s t r i0 x0 l x0 z e1 S x n
i n d u s t r i o u s	I n ' d V s t r 7 s	I0 n d ^1 s t r i0 x0 s
i n d u s t r y	' I n d @ s t r I	I1 n d x2 s t r i0
i n e b r i a t e	I n ' i b r 7 t	I0 n i1 b r i0 x0 t
i n e b r i a t e	I n ' i b r I 1 t	I0 n i1 b r i0 e2 t
i n e b r i a t e	I n ' i b r I 1 t	I0 n i1 b r i0 x0 t
i n e f f a b l e	I n ' E f @ b P	I1 n E1 f x0 b L
i n e f f a c e a b l e	""" I n I ' f 1 s @ b P"	I2 n x0 f e1 s x0 b L
i n e f f e c t u a l	""" I n I ' f E k J 9 l"	I2 n x0 f E1 k C Y0 x0 l
i n e f f i c i e n t	""" I n I ' f I S H t"	I2 n x0 f I1 S x0 n t
i n e l e g a n t	I n ' E l I g @ n t	I1 n E1 l I0 g x0 n t
i n e l i g i b i l i t y	"I n "" E l I _ @ ' b I l @ t I"	I2 n E2 l x0 J x0 b I1 l x0 t i0
i n e l i g i b l e	I n ' E l I _ @ b P	I1 n E1 l x0 J x0 b L
i n e l u c t a b l e	""" I n I ' l V k t @ b P"	I2 n I0 l ^1 k t x0 b L
i n e p t	I n ' E p t	I0 n E1 p t
i n e p t i t u d e	I n ' E p t I t j u d	I0 n E1 p t x0 t Y2 d
i n e q u a l i t y	""" I n I ' k w Q l @ t I"	I2 n I0 k w1 a l x0 t i0
i n e r t	I ' n 3 t	I0 n R t
i n e r t i a	I ' n 3 S @	I0 n R S i0 x0
i n e s c a p a b l e	""" I n I s ' k 1 p @ b P"	I2 n x0 s k e1 p x0 b L
i n e s t i m a b l e	I n ' E s t I m @ b P	I1 n E1 s t x0 m x0 b L
i n e v i t a b l e	I n ' E v I t @ b P	I0 n E1 v x0 t x0 b L
i n e x a c t	""" I n I g ' z { k t"	I2 n I0 # @1 k t
i n e x c u s a b l e	""" I n I k s ' k j u z @ b P"	I2 n I0 X k Y1 z x0 b L
i n e x o r a b l e	I n ' E k s @ r @ b P	I1 n E1 X x0 r x0 b L
i n e x p e r i e n c e	""" I n I k ' s p 7 r 7 n s"	I2 n I0 X p I1 r i0 x0 n s
i n e x p e r t	I n ' E k s p 3 t	I1 n E1 X p R t
i n e x p i a b l e	I n ' E k s p 7 b P	I1 n E1 X p i0 x0 b L
